"Matchday","Team","Player_Name","Starting","Min","TMValue"
2021-08-22,"Bologna","Marko Arnautović","Pitch",85,6e+06
2021-08-28,"Bologna","Marko Arnautović","Pitch",90,6e+06
2021-12-01,"Bologna","Marko Arnautović","Pitch",16,6e+06
2022-02-21,"Bologna","Marko Arnautović","Pitch",90,6e+06
2021-11-01,"Bologna","Marko Arnautović","Pitch",90,6e+06
2021-12-22,"Bologna","Marko Arnautović","Pitch",71,6e+06
2022-02-06,"Bologna","Marko Arnautović","Pitch",90,6e+06
2021-09-26,"Bologna","Marko Arnautović","Pitch",90,6e+06
2021-12-18,"Bologna","Marko Arnautović","Pitch",90,6e+06
2021-09-13,"Bologna","Marko Arnautović","Pitch",89,6e+06
2022-01-17,"Bologna","Marko Arnautović","Pitch",51,6e+06
2021-10-23,"Bologna","Marko Arnautović","Pitch",82,6e+06
2021-09-18,"Bologna","Marko Arnautović","Pitch",90,6e+06
2021-10-17,"Bologna","Marko Arnautović","Pitch",90,6e+06
2021-12-12,"Bologna","Marko Arnautović","Pitch",75,6e+06
2022-01-11,"Bologna","Marko Arnautović","Pitch",90,6e+06
2021-09-21,"Bologna","Marko Arnautović","Pitch",90,6e+06
2021-11-28,"Bologna","Marko Arnautović","Pitch",88,6e+06
2022-02-26,"Bologna","Marko Arnautović","Pitch",90,6e+06
2021-11-07,"Bologna","Marko Arnautović","Pitch",89,6e+06
2021-10-03,"Bologna","Marko Arnautović","Pitch",84,6e+06
2021-12-06,"Torino","Marko Pjaca","Pitch",90,4e+06
2021-12-02,"Torino","Marko Pjaca","Pitch",34,4e+06
2021-09-23,"Torino","Marko Pjaca","Bench",18,4e+06
2021-11-06,"Torino","Marko Pjaca","Bench",34,4e+06
2022-02-27,"Torino","Marko Pjaca","Pitch",84,4e+06
2022-01-23,"Torino","Marko Pjaca","Bench",21,4e+06
2022-02-12,"Torino","Marko Pjaca","Pitch",70,4e+06
2021-08-21,"Torino","Marko Pjaca","Pitch",73,4e+06
2021-08-28,"Torino","Marko Pjaca","Bench",23,4e+06
2021-09-17,"Torino","Marko Pjaca","Bench",15,4e+06
2021-11-28,"Torino","Marko Pjaca","Bench",15,4e+06
2021-12-12,"Torino","Marko Pjaca","Pitch",82,4e+06
2021-09-12,"Torino","Marko Pjaca","Pitch",73,4e+06
2021-12-19,"Torino","Marko Pjaca","Pitch",90,4e+06
2022-02-18,"Torino","Marko Pjaca","Bench",17,4e+06
2022-01-10,"Torino","Marko Pjaca","Bench",12,4e+06
2021-11-22,"Torino","Marko Pjaca","Bench",9,4e+06
2021-12-22,"Torino","Marko Pjaca","Pitch",90,4e+06
2022-01-15,"Torino","Marko Pjaca","Bench",8,4e+06
2021-11-27,"Atalanta","Marten de Roon","Pitch",90,2e+07
2021-12-18,"Atalanta","Marten de Roon","Pitch",90,2e+07
2021-12-04,"Atalanta","Marten de Roon","Pitch",90,2e+07
2021-10-27,"Atalanta","Marten de Roon","Pitch",90,2e+07
2021-11-20,"Atalanta","Marten de Roon","Pitch",90,2e+07
2022-02-13,"Atalanta","Marten de Roon","Pitch",90,2e+07
2021-10-30,"Atalanta","Marten de Roon","Pitch",90,2e+07
2021-09-21,"Atalanta","Marten de Roon","Pitch",90,2e+07
2022-03-05,"Atalanta","Marten de Roon","Pitch",89,2e+07
2022-02-28,"Atalanta","Marten de Roon","Pitch",90,2e+07
2021-10-24,"Atalanta","Marten de Roon","Pitch",90,2e+07
2021-11-06,"Atalanta","Marten de Roon","Pitch",90,2e+07
2022-02-20,"Atalanta","Marten de Roon","Pitch",90,2e+07
2021-11-30,"Atalanta","Marten de Roon","Bench",29,2e+07
2022-01-16,"Atalanta","Marten de Roon","Pitch",90,2e+07
2021-10-17,"Atalanta","Marten de Roon","Pitch",90,2e+07
2022-01-09,"Atalanta","Marten de Roon","Pitch",45,2e+07
2021-10-03,"Atalanta","Marten de Roon","Pitch",90,2e+07
2021-09-25,"Atalanta","Marten de Roon","Pitch",90,2e+07
2021-12-12,"Atalanta","Marten de Roon","Pitch",90,2e+07
2021-12-21,"Atalanta","Marten de Roon","Bench",45,2e+07
2021-12-13,"Spezia","Martin Erlic","Pitch",90,4e+06
2021-12-22,"Spezia","Martin Erlic","Pitch",90,4e+06
2021-12-01,"Spezia","Martin Erlic","Pitch",90,4e+06
2022-02-07,"Spezia","Martin Erlic","Pitch",90,4e+06
2022-02-14,"Spezia","Martin Erlic","Pitch",90,4e+06
2021-12-19,"Spezia","Martin Erlic","Pitch",90,4e+06
2021-12-05,"Spezia","Martin Erlic","Pitch",90,4e+06
2022-01-09,"Spezia","Martin Erlic","Pitch",90,4e+06
2021-08-28,"Spezia","Martin Erlic","Pitch",90,4e+06
2021-08-23,"Spezia","Martin Erlic","Pitch",90,4e+06
2022-01-23,"Spezia","Martin Erlic","Pitch",90,4e+06
2021-11-20,"Spezia","Martin Erlic","Pitch",90,4e+06
2021-11-28,"Spezia","Martin Erlic","Pitch",90,4e+06
2021-10-31,"Spezia","Martin Erlic","Pitch",90,4e+06
2022-01-17,"Spezia","Martin Erlic","Pitch",90,4e+06
2022-01-06,"Spezia","Martin Erlic","Pitch",90,4e+06
2022-03-06,"Spezia","Martin Erlic","Pitch",90,4e+06
2022-02-21,"Spezia","Martin Erlic","Pitch",90,4e+06
2021-11-06,"Spezia","Martin Erlic","Pitch",90,4e+06
2021-09-19,"Spezia","Martin Erlic","Pitch",22,4e+06
2022-02-27,"Spezia","Martin Erlic","Pitch",90,4e+06
2021-12-19,"Hellas Verona","Martin Hongla","Bench",5,4500000
2021-09-13,"Hellas Verona","Martin Hongla","Bench",30,4500000
2021-10-24,"Hellas Verona","Martin Hongla","Bench",11,4500000
2021-09-22,"Hellas Verona","Martin Hongla","Pitch",90,4500000
2021-12-22,"Hellas Verona","Martin Hongla","Bench",11,4500000
2021-09-19,"Hellas Verona","Martin Hongla","Bench",13,4500000
2021-08-27,"Hellas Verona","Martin Hongla","Pitch",75,4500000
2021-11-22,"Hellas Verona","Martin Hongla","Bench",1,4500000
2021-10-27,"Hellas Verona","Martin Hongla","Pitch",45,4500000
2021-08-21,"Hellas Verona","Martin Hongla","Pitch",53,4500000
2021-08-22,"Udinese","Marvin Zeegelaar","Bench",1,8e+05
2022-01-15,"Udinese","Marvin Zeegelaar","Pitch",90,8e+05
2021-09-20,"Udinese","Marvin Zeegelaar","Bench",19,8e+05
2022-02-06,"Udinese","Marvin Zeegelaar","Pitch",90,8e+05
2022-02-13,"Udinese","Marvin Zeegelaar","Pitch",90,8e+05
2022-02-25,"Udinese","Marvin Zeegelaar","Pitch",54,8e+05
2022-02-20,"Udinese","Marvin Zeegelaar","Bench",29,8e+05
2021-12-18,"Udinese","Marvin Zeegelaar","Bench",11,8e+05
2021-12-11,"Udinese","Marvin Zeegelaar","Bench",30,8e+05
2021-10-23,"Sassuolo","Matheus Henrique","Bench",8,1.4e+07
2021-12-19,"Sassuolo","Matheus Henrique","Bench",34,1.4e+07
2021-12-12,"Sassuolo","Matheus Henrique","Bench",18,1.4e+07
2022-02-06,"Sassuolo","Matheus Henrique","Bench",18,1.4e+07
2022-03-06,"Sassuolo","Matheus Henrique","Pitch",90,1.4e+07
2022-02-26,"Sassuolo","Matheus Henrique","Bench",23,1.4e+07
2021-11-21,"Sassuolo","Matheus Henrique","Bench",6,1.4e+07
2021-12-05,"Sassuolo","Matheus Henrique","Pitch",45,1.4e+07
2021-11-28,"Sassuolo","Matheus Henrique","Pitch",79,1.4e+07
2021-10-27,"Sassuolo","Matheus Henrique","Bench",20,1.4e+07
2022-02-13,"Sassuolo","Matheus Henrique","Pitch",66,1.4e+07
2021-12-01,"Sassuolo","Matheus Henrique","Bench",30,1.4e+07
2022-02-20,"Sassuolo","Matheus Henrique","Bench",21,1.4e+07
2021-10-31,"Sassuolo","Matheus Henrique","Bench",21,1.4e+07
2021-11-07,"Sassuolo","Matheus Henrique","Bench",20,1.4e+07
2021-09-21,"Internazionale","Matías Vecino","Bench",21,5e+06
2021-12-01,"Internazionale","Matías Vecino","Bench",4,5e+06
2021-10-16,"Internazionale","Matías Vecino","Bench",24,5e+06
2021-12-22,"Internazionale","Matías Vecino","Bench",22,5e+06
2022-02-05,"Internazionale","Matías Vecino","Bench",9,5e+06
2021-11-27,"Internazionale","Matías Vecino","Bench",34,5e+06
2022-02-25,"Internazionale","Matías Vecino","Bench",8,5e+06
2021-10-24,"Internazionale","Matías Vecino","Bench",1,5e+06
2021-10-27,"Internazionale","Matías Vecino","Bench",19,5e+06
2021-09-18,"Internazionale","Matías Vecino","Pitch",90,5e+06
2021-09-25,"Internazionale","Matías Vecino","Bench",34,5e+06
2021-12-04,"Internazionale","Matías Vecino","Bench",15,5e+06
2022-01-22,"Internazionale","Matías Vecino","Bench",9,5e+06
2021-08-21,"Internazionale","Matías Vecino","Bench",14,5e+06
2021-08-27,"Internazionale","Matías Vecino","Bench",4,5e+06
2021-09-26,"Roma","Matías Viña","Pitch",81,1.1e+07
2021-12-22,"Roma","Matías Viña","Pitch",66,1.1e+07
2022-01-16,"Roma","Matías Viña","Pitch",90,1.1e+07
2021-11-28,"Roma","Matías Viña","Bench",3,1.1e+07
2021-08-22,"Roma","Matías Viña","Pitch",90,1.1e+07
2021-10-17,"Roma","Matías Viña","Pitch",90,1.1e+07
2021-10-31,"Roma","Matías Viña","Pitch",67,1.1e+07
2021-08-29,"Roma","Matías Viña","Pitch",81,1.1e+07
2022-01-23,"Roma","Matías Viña","Bench",32,1.1e+07
2021-12-18,"Roma","Matías Viña","Pitch",90,1.1e+07
2021-10-27,"Roma","Matías Viña","Pitch",56,1.1e+07
2021-09-12,"Roma","Matías Viña","Pitch",90,1.1e+07
2021-12-13,"Roma","Matías Viña","Pitch",90,1.1e+07
2022-02-13,"Roma","Matías Viña","Pitch",75,1.1e+07
2022-01-06,"Roma","Matías Viña","Pitch",70,1.1e+07
2021-12-04,"Roma","Matías Viña","Pitch",90,1.1e+07
2022-02-19,"Roma","Matías Viña","Pitch",45,1.1e+07
2021-10-24,"Roma","Matías Viña","Pitch",90,1.1e+07
2022-03-05,"Roma","Matías Viña","Bench",29,1.1e+07
2021-12-01,"Roma","Matías Viña","Bench",18,1.1e+07
2022-01-09,"Roma","Matías Viña","Pitch",90,1.1e+07
2021-10-03,"Roma","Matías Viña","Pitch",83,1.1e+07
2022-01-23,"Fiorentina","Matija Nastasić","Bench",1,2800000
2021-09-21,"Fiorentina","Matija Nastasić","Pitch",90,2800000
2021-11-06,"Fiorentina","Matija Nastasić","Bench",13,2800000
2022-02-05,"Fiorentina","Matija Nastasić","Pitch",90,2800000
2021-09-26,"Fiorentina","Matija Nastasić","Bench",25,2800000
2021-09-12,"Udinese","Mato Jajalo","Bench",4,4e+05
2022-01-22,"Udinese","Mato Jajalo","Bench",1,4e+05
2021-12-02,"Udinese","Mato Jajalo","Pitch",62,4e+05
2021-12-11,"Udinese","Mato Jajalo","Bench",21,4e+05
2021-12-06,"Udinese","Mato Jajalo","Bench",36,4e+05
2022-03-05,"Udinese","Mato Jajalo","Bench",18,4e+05
2021-10-31,"Udinese","Mato Jajalo","Pitch",57,4e+05
2022-02-13,"Udinese","Mato Jajalo","Pitch",61,4e+05
2022-02-06,"Udinese","Mato Jajalo","Pitch",90,4e+05
2022-01-15,"Udinese","Mato Jajalo","Bench",10,4e+05
2022-02-25,"Udinese","Mato Jajalo","Bench",1,4e+05
2021-08-27,"Udinese","Mato Jajalo","Bench",11,4e+05
2021-12-18,"Udinese","Mato Jajalo","Bench",16,4e+05
2021-08-22,"Udinese","Mato Jajalo","Bench",11,4e+05
2021-10-16,"Hellas Verona","Matteo Cancellieri","Bench",12,1e+06
2021-12-22,"Hellas Verona","Matteo Cancellieri","Bench",11,1e+06
2021-12-12,"Hellas Verona","Matteo Cancellieri","Bench",10,1e+06
2021-11-27,"Hellas Verona","Matteo Cancellieri","Bench",7,1e+06
2021-12-19,"Hellas Verona","Matteo Cancellieri","Bench",5,1e+06
2021-09-13,"Hellas Verona","Matteo Cancellieri","Bench",16,1e+06
2021-08-27,"Hellas Verona","Matteo Cancellieri","Pitch",61,1e+06
2021-08-21,"Hellas Verona","Matteo Cancellieri","Bench",45,1e+06
2022-02-05,"Internazionale","Matteo Darmian","Bench",9,7e+06
2021-11-07,"Internazionale","Matteo Darmian","Pitch",75,7e+06
2021-11-27,"Internazionale","Matteo Darmian","Pitch",70,7e+06
2022-01-22,"Internazionale","Matteo Darmian","Pitch",72,7e+06
2021-10-27,"Internazionale","Matteo Darmian","Pitch",90,7e+06
2022-02-20,"Internazionale","Matteo Darmian","Pitch",45,7e+06
2021-09-21,"Internazionale","Matteo Darmian","Pitch",65,7e+06
2021-08-21,"Internazionale","Matteo Darmian","Pitch",90,7e+06
2022-01-09,"Internazionale","Matteo Darmian","Bench",14,7e+06
2021-10-16,"Internazionale","Matteo Darmian","Pitch",90,7e+06
2021-10-02,"Internazionale","Matteo Darmian","Bench",34,7e+06
2022-03-04,"Internazionale","Matteo Darmian","Pitch",61,7e+06
2021-09-12,"Internazionale","Matteo Darmian","Pitch",90,7e+06
2021-10-24,"Internazionale","Matteo Darmian","Pitch",90,7e+06
2021-08-27,"Internazionale","Matteo Darmian","Pitch",90,7e+06
2021-09-25,"Internazionale","Matteo Darmian","Pitch",56,7e+06
2022-01-16,"Internazionale","Matteo Darmian","Pitch",65,7e+06
2021-11-21,"Internazionale","Matteo Darmian","Pitch",90,7e+06
2022-01-06,"Milan","Matteo Gabbia","Pitch",90,7e+06
2022-01-09,"Milan","Matteo Gabbia","Pitch",90,7e+06
2021-09-22,"Milan","Matteo Gabbia","Pitch",58,7e+06
2021-12-01,"Milan","Matteo Gabbia","Bench",42,7e+06
2021-11-20,"Milan","Matteo Gabbia","Pitch",90,7e+06
2022-01-17,"Milan","Matteo Gabbia","Pitch",90,7e+06
2022-01-11,"Cagliari","Matteo Lovato","Pitch",90,7e+06
2021-08-21,"Atalanta","Matteo Lovato","Bench",8,7e+06
2022-01-23,"Cagliari","Matteo Lovato","Bench",45,7e+06
2022-01-06,"Cagliari","Matteo Lovato","Pitch",90,7e+06
2022-02-21,"Cagliari","Matteo Lovato","Pitch",90,7e+06
2021-10-24,"Atalanta","Matteo Lovato","Pitch",90,7e+06
2022-02-27,"Cagliari","Matteo Lovato","Pitch",89,7e+06
2021-11-06,"Atalanta","Matteo Lovato","Bench",28,7e+06
2022-02-06,"Cagliari","Matteo Lovato","Pitch",90,7e+06
2021-10-17,"Atalanta","Matteo Lovato","Bench",23,7e+06
2021-10-27,"Atalanta","Matteo Lovato","Pitch",90,7e+06
2022-03-05,"Cagliari","Matteo Lovato","Pitch",90,7e+06
2022-02-13,"Cagliari","Matteo Lovato","Pitch",27,7e+06
2021-10-30,"Atalanta","Matteo Lovato","Pitch",66,7e+06
2021-08-21,"Atalanta","Matteo Pessina","Pitch",90,1.8e+07
2022-02-06,"Atalanta","Matteo Pessina","Pitch",57,1.8e+07
2022-02-28,"Atalanta","Matteo Pessina","Pitch",82,1.8e+07
2021-12-12,"Atalanta","Matteo Pessina","Bench",13,1.8e+07
2022-01-09,"Atalanta","Matteo Pessina","Bench",45,1.8e+07
2022-03-05,"Atalanta","Matteo Pessina","Pitch",59,1.8e+07
2021-11-27,"Atalanta","Matteo Pessina","Pitch",58,1.8e+07
2021-10-03,"Atalanta","Matteo Pessina","Pitch",23,1.8e+07
2021-11-20,"Atalanta","Matteo Pessina","Bench",31,1.8e+07
2021-08-28,"Atalanta","Matteo Pessina","Bench",26,1.8e+07
2022-02-20,"Atalanta","Matteo Pessina","Bench",33,1.8e+07
2021-12-04,"Atalanta","Matteo Pessina","Pitch",55,1.8e+07
2021-09-11,"Atalanta","Matteo Pessina","Pitch",84,1.8e+07
2021-09-21,"Atalanta","Matteo Pessina","Pitch",83,1.8e+07
2022-01-16,"Atalanta","Matteo Pessina","Pitch",77,1.8e+07
2021-09-25,"Atalanta","Matteo Pessina","Pitch",62,1.8e+07
2022-01-22,"Atalanta","Matteo Pessina","Pitch",84,1.8e+07
2021-11-30,"Atalanta","Matteo Pessina","Pitch",61,1.8e+07
2021-11-06,"Atalanta","Matteo Pessina","Bench",1,1.8e+07
2022-01-23,"Napoli","Matteo Politano","Bench",27,2.7e+07
2022-02-12,"Napoli","Matteo Politano","Pitch",25,2.7e+07
2021-11-07,"Napoli","Matteo Politano","Pitch",61,2.7e+07
2021-09-23,"Napoli","Matteo Politano","Bench",23,2.7e+07
2021-10-24,"Napoli","Matteo Politano","Pitch",69,2.7e+07
2021-12-01,"Napoli","Matteo Politano","Bench",25,2.7e+07
2022-01-17,"Napoli","Matteo Politano","Bench",20,2.7e+07
2021-09-26,"Napoli","Matteo Politano","Pitch",68,2.7e+07
2022-03-06,"Napoli","Matteo Politano","Pitch",66,2.7e+07
2021-10-31,"Napoli","Matteo Politano","Pitch",79,2.7e+07
2021-08-29,"Napoli","Matteo Politano","Pitch",81,2.7e+07
2022-02-06,"Napoli","Matteo Politano","Pitch",78,2.7e+07
2021-10-28,"Napoli","Matteo Politano","Bench",25,2.7e+07
2021-09-11,"Napoli","Matteo Politano","Pitch",71,2.7e+07
2022-01-09,"Napoli","Matteo Politano","Bench",61,2.7e+07
2021-09-20,"Napoli","Matteo Politano","Pitch",70,2.7e+07
2021-10-03,"Napoli","Matteo Politano","Bench",34,2.7e+07
2021-12-19,"Napoli","Matteo Politano","Bench",14,2.7e+07
2021-12-04,"Napoli","Matteo Politano","Bench",6,2.7e+07
2022-01-06,"Napoli","Matteo Politano","Pitch",75,2.7e+07
2021-08-22,"Napoli","Matteo Politano","Pitch",70,2.7e+07
2021-10-17,"Napoli","Matteo Politano","Pitch",58,2.7e+07
2021-12-12,"Napoli","Matteo Politano","Bench",28,2.7e+07
2022-02-27,"Napoli","Matteo Politano","Pitch",80,2.7e+07
2021-12-22,"Napoli","Matteo Politano","Pitch",85,2.7e+07
2022-01-15,"Salernitana","Matteo Ruggeri","Bench",23,2e+06
2021-08-22,"Salernitana","Matteo Ruggeri","Pitch",90,2e+06
2022-03-04,"Salernitana","Matteo Ruggeri","Bench",8,2e+06
2021-08-29,"Salernitana","Matteo Ruggeri","Pitch",90,2e+06
2021-09-12,"Salernitana","Matteo Ruggeri","Pitch",45,2e+06
2021-11-06,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2021-12-21,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2022-02-06,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2021-08-22,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2022-01-09,"Juventus","Matthijs de Ligt","Pitch",80,6.5e+07
2021-08-28,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2022-01-15,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2022-01-06,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2021-10-27,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2021-09-11,"Juventus","Matthijs de Ligt","Bench",33,6.5e+07
2021-12-11,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2022-02-26,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2021-11-27,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2021-11-20,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2021-12-18,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2022-02-13,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2021-10-02,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2021-12-05,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2021-09-22,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2021-11-30,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2022-03-06,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2021-09-26,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2022-02-18,"Juventus","Matthijs de Ligt","Pitch",90,6.5e+07
2021-10-18,"Venezia","Mattia Aramu","Pitch",86,5e+06
2021-11-27,"Venezia","Mattia Aramu","Pitch",70,5e+06
2021-10-26,"Venezia","Mattia Aramu","Pitch",45,5e+06
2021-11-21,"Venezia","Mattia Aramu","Pitch",58,5e+06
2022-01-09,"Venezia","Mattia Aramu","Pitch",59,5e+06
2021-12-05,"Venezia","Mattia Aramu","Pitch",65,5e+06
2021-09-27,"Venezia","Mattia Aramu","Bench",26,5e+06
2021-09-19,"Venezia","Mattia Aramu","Bench",29,5e+06
2022-02-27,"Venezia","Mattia Aramu","Pitch",66,5e+06
2022-02-06,"Venezia","Mattia Aramu","Bench",21,5e+06
2021-11-07,"Venezia","Mattia Aramu","Pitch",75,5e+06
2021-12-19,"Venezia","Mattia Aramu","Pitch",77,5e+06
2021-10-01,"Venezia","Mattia Aramu","Pitch",76,5e+06
2022-01-16,"Venezia","Mattia Aramu","Pitch",79,5e+06
2021-12-22,"Venezia","Mattia Aramu","Pitch",90,5e+06
2021-10-31,"Venezia","Mattia Aramu","Pitch",76,5e+06
2021-09-22,"Venezia","Mattia Aramu","Pitch",90,5e+06
2022-02-20,"Venezia","Mattia Aramu","Pitch",90,5e+06
2022-02-12,"Venezia","Mattia Aramu","Pitch",76,5e+06
2022-03-06,"Venezia","Mattia Aramu","Pitch",85,5e+06
2021-11-30,"Venezia","Mattia Aramu","Bench",33,5e+06
2021-12-11,"Venezia","Mattia Aramu","Pitch",90,5e+06
2021-09-11,"Venezia","Mattia Aramu","Pitch",32,5e+06
2022-02-05,"Genoa","Mattia Bani","Pitch",44,2500000
2022-01-17,"Genoa","Mattia Bani","Bench",45,2500000
2021-09-25,"Genoa","Mattia Bani","Bench",37,2500000
2022-01-06,"Genoa","Mattia Bani","Pitch",90,2500000
2022-01-22,"Genoa","Mattia Bani","Pitch",90,2500000
2022-01-09,"Genoa","Mattia Bani","Pitch",45,2500000
2021-12-21,"Genoa","Mattia Bani","Pitch",90,2500000
2021-09-21,"Genoa","Mattia Bani","Pitch",79,2500000
2021-12-01,"Genoa","Mattia Bani","Bench",14,2500000
2021-12-05,"Genoa","Mattia Bani","Pitch",72,2500000
2021-10-02,"Genoa","Mattia Bani","Pitch",90,2500000
2021-11-21,"Venezia","Mattia Caldara","Pitch",90,4500000
2021-12-11,"Venezia","Mattia Caldara","Pitch",90,4500000
2021-10-26,"Venezia","Mattia Caldara","Pitch",90,4500000
2021-08-22,"Venezia","Mattia Caldara","Pitch",90,4500000
2022-02-20,"Venezia","Mattia Caldara","Pitch",90,4500000
2022-02-12,"Venezia","Mattia Caldara","Pitch",90,4500000
2022-01-22,"Venezia","Mattia Caldara","Pitch",90,4500000
2021-10-31,"Venezia","Mattia Caldara","Pitch",90,4500000
2021-10-18,"Venezia","Mattia Caldara","Bench",4,4500000
2021-11-30,"Venezia","Mattia Caldara","Pitch",90,4500000
2021-09-22,"Venezia","Mattia Caldara","Pitch",90,4500000
2022-02-27,"Venezia","Mattia Caldara","Pitch",90,4500000
2022-02-06,"Venezia","Mattia Caldara","Pitch",90,4500000
2021-12-22,"Venezia","Mattia Caldara","Pitch",90,4500000
2021-11-07,"Venezia","Mattia Caldara","Pitch",90,4500000
2021-09-11,"Venezia","Mattia Caldara","Pitch",90,4500000
2021-12-05,"Venezia","Mattia Caldara","Pitch",90,4500000
2021-09-19,"Venezia","Mattia Caldara","Pitch",90,4500000
2021-08-27,"Venezia","Mattia Caldara","Pitch",90,4500000
2022-01-16,"Venezia","Mattia Caldara","Pitch",90,4500000
2021-12-19,"Venezia","Mattia Caldara","Pitch",90,4500000
2021-11-27,"Venezia","Mattia Caldara","Pitch",90,4500000
2022-01-15,"Juventus","Mattia De Sciglio","Bench",34,6e+06
2021-12-21,"Juventus","Mattia De Sciglio","Bench",2,6e+06
2021-10-27,"Juventus","Mattia De Sciglio","Pitch",12,6e+06
2022-01-09,"Juventus","Mattia De Sciglio","Pitch",90,6e+06
2022-01-06,"Juventus","Mattia De Sciglio","Bench",16,6e+06
2021-09-22,"Juventus","Mattia De Sciglio","Pitch",45,6e+06
2022-02-06,"Juventus","Mattia De Sciglio","Pitch",90,6e+06
2021-12-11,"Juventus","Mattia De Sciglio","Pitch",90,6e+06
2022-01-23,"Juventus","Mattia De Sciglio","Pitch",90,6e+06
2022-02-18,"Juventus","Mattia De Sciglio","Bench",45,6e+06
2022-02-13,"Juventus","Mattia De Sciglio","Pitch",90,6e+06
2021-08-28,"Juventus","Mattia De Sciglio","Bench",9,6e+06
2021-10-17,"Juventus","Mattia De Sciglio","Pitch",87,6e+06
2021-09-11,"Juventus","Mattia De Sciglio","Pitch",90,6e+06
2022-02-13,"Genoa","Mattia Destro","Pitch",66,4e+06
2021-10-26,"Genoa","Mattia Destro","Pitch",90,4e+06
2021-10-17,"Genoa","Mattia Destro","Pitch",90,4e+06
2021-12-10,"Genoa","Mattia Destro","Bench",35,4e+06
2022-02-20,"Genoa","Mattia Destro","Pitch",73,4e+06
2021-12-21,"Genoa","Mattia Destro","Pitch",71,4e+06
2021-09-25,"Genoa","Mattia Destro","Pitch",90,4e+06
2021-10-31,"Genoa","Mattia Destro","Pitch",55,4e+06
2021-09-21,"Genoa","Mattia Destro","Pitch",90,4e+06
2022-01-09,"Genoa","Mattia Destro","Pitch",90,4e+06
2022-01-17,"Genoa","Mattia Destro","Pitch",79,4e+06
2022-03-06,"Genoa","Mattia Destro","Bench",35,4e+06
2021-10-22,"Genoa","Mattia Destro","Pitch",78,4e+06
2021-09-18,"Genoa","Mattia Destro","Pitch",52,4e+06
2022-02-05,"Genoa","Mattia Destro","Pitch",55,4e+06
2021-09-12,"Genoa","Mattia Destro","Pitch",82,4e+06
2021-12-17,"Genoa","Mattia Destro","Pitch",90,4e+06
2022-01-06,"Genoa","Mattia Destro","Pitch",74,4e+06
2022-01-22,"Genoa","Mattia Destro","Pitch",66,4e+06
2021-10-27,"Juventus","Mattia Perin","Pitch",90,4e+06
2021-11-06,"Juventus","Mattia Perin","Pitch",90,4e+06
2021-09-26,"Juventus","Mattia Perin","Pitch",90,4e+06
2022-01-23,"Empoli","Mattia Viti","Bench",49,4e+06
2021-10-03,"Empoli","Mattia Viti","Pitch",90,4e+06
2022-01-09,"Empoli","Mattia Viti","Pitch",59,4e+06
2021-09-22,"Empoli","Mattia Viti","Pitch",90,4e+06
2022-01-06,"Empoli","Mattia Viti","Bench",18,4e+06
2021-10-17,"Empoli","Mattia Viti","Pitch",90,4e+06
2022-02-19,"Empoli","Mattia Viti","Pitch",90,4e+06
2021-11-05,"Empoli","Mattia Viti","Pitch",90,4e+06
2022-02-13,"Empoli","Mattia Viti","Pitch",90,4e+06
2022-02-06,"Empoli","Mattia Viti","Pitch",90,4e+06
2021-10-31,"Empoli","Mattia Viti","Pitch",90,4e+06
2021-12-12,"Empoli","Mattia Viti","Bench",10,4e+06
2021-09-26,"Empoli","Mattia Viti","Pitch",90,4e+06
2021-12-06,"Empoli","Mattia Viti","Pitch",65,4e+06
2021-09-12,"Lazio","Mattia Zaccagni","Bench",27,1.4e+07
2022-02-05,"Lazio","Mattia Zaccagni","Pitch",90,1.4e+07
2021-12-22,"Lazio","Mattia Zaccagni","Pitch",90,1.4e+07
2021-12-05,"Lazio","Mattia Zaccagni","Pitch",77,1.4e+07
2022-01-06,"Lazio","Mattia Zaccagni","Bench",32,1.4e+07
2021-10-16,"Lazio","Mattia Zaccagni","Bench",16,1.4e+07
2021-12-02,"Lazio","Mattia Zaccagni","Bench",13,1.4e+07
