League;Gender;Country;Season;Match_Date;Matchweek;Home_Team;Home_Formation;Home_Score;Home_xG;Home_Goals;Home_Yellow_Cards;Home_Red_Cards;Away_Team;Away_Formation;Away_Score;Away_xG;Away_Goals;Away_Yellow_Cards;Away_Red_Cards;Game_URL;Team;Home_Away;Min;Gls;Ast;PK;PKatt;Sh;SoT;CrdY;CrdR;Touches;Press;Tkl;Int;Blocks;xG_Expected;npxG_Expected;xA_Expected;SCA_SCA;GCA_SCA;Cmp_Passes;Att_Passes;Cmp_percent_Passes;Prog_Passes;Carries_Carries;Prog_Carries;Succ_Dribbles;Att_Dribbles;Cmp_Total;Att_Total;Cmp_percent_Total;TotDist_Total;PrgDist_Total;Cmp_Short;Att_Short;Cmp_percent_Short;Cmp_Medium;Att_Medium;Cmp_percent_Medium;Cmp_Long;Att_Long;Cmp_percent_Long;Ast_1;xA;KP;Final_Third;PPA;CrsPA;Prog;Att;Live_Pass_Types;Dead_Pass_Types;FK_Pass_Types;TB_Pass_Types;Press_Pass_Types;Sw_Pass_Types;Crs_Pass_Types;CK_Pass_Types;In_Corner_Kicks;Out_Corner_Kicks;Str_Corner_Kicks;Ground_Height;Low_Height;High_Height;Left_Body_Parts;Right_Body_Parts;Head_Body_Parts;TI_Body_Parts;Other_Body_Parts;Cmp_Outcomes;Off_Outcomes;Out_Outcomes;Int_Outcomes;Blocks_Outcomes;Tkl_Tackles;TklW_Tackles;Def 3rd_Tackles;Mid 3rd_Tackles;Att 3rd_Tackles;Tkl_Vs_Dribbles;Att_Vs_Dribbles;Tkl_percent_Vs_Dribbles;Past_Vs_Dribbles;Press_Pressures;Succ_Pressures;percent_Pressures;Def 3rd_Pressures;Mid 3rd_Pressures;Att 3rd_Pressures;Blocks_Blocks;Sh_Blocks;ShSv_Blocks;Pass_Blocks;Int_2;Tkl+Int;Clr;Err;Touches_Touches;Def Pen_Touches;Def 3rd_Touches;Mid 3rd_Touches;Att 3rd_Touches;Att Pen_Touches;Live_Touches;Succ_Dribbles_3;Att_Dribbles_4;Succ_percent_Dribbles;Player_NumPl_Dribbles;Megs_Dribbles;Carries_Carries_5;TotDist_Carries;PrgDist_Carries;Prog_Carries_6;Final_Third_Carries;CPA_Carries;Mis_Carries;Dis_Carries;Targ_Receiving;Rec_Receiving;Rec_percent_Receiving;Prog_Receiving;CrdY_7;CrdR_8;2CrdY;Fls_9;Fld_10;Off_11;Crs_12;Int_13;TklW_14;PKwon_15;PKcon_16;OG_17;Recov;Won_Aerial_Duels;Lost_Aerial_Duels;Won_percent_Aerial_Duels;Cup;Cup_Home;Cup_Away
Serie A;M;ITA;2021-2022;2022-02-06;24;Sampdoria;4-4-2_;4;2,1;"
		
			Francesco Caputo · 5&rsquor; 
		
			Stefano Sensi · 7&rsquor; 
		
			Andrea Conti · 63&rsquor; 
		
			Antonio Candreva (P) · 90+1&rsquor; 
		
	";2;0;Sassuolo;4-2-3-1;0;1,5;"
		
	";2;0;https://fbref.com/en/matches/f33fb856/Sampdoria-Sassuolo-February-6-2022-Serie-A;Sassuolo;Away;990;0;0;0;0;25;9;2;0;653;146;14;11;11;1,5;1,5;1,2;37;0;450;533;84,4;41;449;63;9;14;450;533;84,4;9483;2804;164;181;90,6;190;220;86,4;92;118;78;0;1,2;17;36;14;6;41;533;485;48;15;0;76;29;16;9;4;3;0;394;61;78;210;273;16;16;8;450;0;9;18;8;14;7;5;5;4;7;14;50;7;146;40;27,4;26;59;61;11;3;0;8;11;25;10;1;653;49;174;324;205;39;607;9;14;64,3;11;1;449;2516;1550;63;18;9;13;19;514;450;87,5;41;2;0;0;15;17;0;16;11;7;0;1;0;94;16;10;61,5;0;0;0
Serie A;M;ITA;2021-2022;2022-02-06;24;Udinese;03/05/02;2;1,3;"
		
			Nahuel Molina · 90+3&rsquor; 
		
			Ignacio Pussetto (P) · 90+7&rsquor; 
		
	";3;0;Torino;03/04/03;0;0,6;"
		
			 Rolando Mandragora · 90+2&rsquor;
		
	";5;1;https://fbref.com/en/matches/94b5ad10/Udinese-Torino-February-6-2022-Serie-A;Udinese;Home;990;2;0;1;1;10;2;3;0;451;111;17;17;5;1,3;0,5;0,4;17;3;220;347;63,4;23;234;37;7;14;220;347;63,4;4700;2071;86;109;78,9;83;126;65,9;45;97;46,4;0;0,4;6;15;7;0;23;347;297;50;20;2;56;7;9;8;1;6;0;178;44;125;107;164;28;15;5;220;3;8;10;6;17;13;9;7;1;10;12;83,3;2;111;47;42,3;42;47;22;5;1;0;4;17;34;14;0;451;62;160;187;125;24;400;7;14;50;7;1;234;1646;861;37;11;3;11;9;324;220;67,9;23;3;0;0;11;23;3;9;17;13;1;0;0;101;29;33;46,8;0;0;0
Serie A;M;ITA;2021-2022;2022-02-06;24;Udinese;03/05/02;2;1,3;"
		
			Nahuel Molina · 90+3&rsquor; 
		
			Ignacio Pussetto (P) · 90+7&rsquor; 
		
	";3;0;Torino;03/04/03;0;0,6;"
		
			 Rolando Mandragora · 90+2&rsquor;
		
	";5;1;https://fbref.com/en/matches/94b5ad10/Udinese-Torino-February-6-2022-Serie-A;Torino;Away;989;0;0;0;0;5;1;5;1;582;130;16;15;10;0,6;0,6;0,5;7;0;355;478;74,3;24;316;25;1;12;355;478;74,3;7275;2090;130;161;80,7;159;185;85,9;62;119;52,1;0;0,5;3;19;6;3;24;478;430;48;15;0;67;14;16;3;0;1;0;290;70;118;160;238;27;22;6;355;2;6;16;4;16;9;7;7;2;7;14;50;7;130;35;26,9;39;56;35;10;4;0;6;15;31;24;0;582;69;190;317;111;12;534;1;12;8,3;2;0;316;1640;771;25;5;1;10;7;419;355;84,7;24;5;1;1;22;11;2;16;15;9;0;1;0;98;33;29;53,2;0;0;0
Serie A;M;ITA;2021-2022;2022-02-06;24;Juventus;4-3-2-1;2;1,2;"
		
			Du_an Vlahovi_ · 13&rsquor; 
		
			Denis Zakaria · 61&rsquor; 
		
	";1;0;Hellas Verona;03/04/03;0;0,6;"
		
	";1;0;https://fbref.com/en/matches/702fbbeb/Juventus-Hellas-Verona-February-6-2022-Serie-A;Juventus;Home;990;2;2;0;0;11;8;1;0;602;175;22;26;19;1,2;1,2;1;16;3;362;461;78,5;36;370;39;11;15;362;461;78,5;7564;2772;124;142;87,3;171;197;86,8;59;98;60,2;2;1;9;31;12;3;36;461;413;48;13;1;89;13;8;6;3;1;0;321;48;92;139;281;12;17;3;362;0;5;17;12;22;14;12;9;1;8;21;38,1;13;175;52;29,7;71;80;24;19;6;0;13;26;48;25;0;602;99;247;257;125;21;557;11;15;73,3;11;0;370;1852;939;39;9;1;21;9;445;362;81,3;36;1;0;0;12;11;0;8;26;14;0;0;0;85;16;19;45,7;0;0;0
Serie A;M;ITA;2021-2022;2022-02-06;24;Juventus;4-3-2-1;2;1,2;"
		
			Du_an Vlahovi_ · 13&rsquor; 
		
			Denis Zakaria · 61&rsquor; 
		
	";1;0;Hellas Verona;03/04/03;0;0,6;"
		
	";1;0;https://fbref.com/en/matches/702fbbeb/Juventus-Hellas-Verona-February-6-2022-Serie-A;Hellas Verona;Away;990;0;0;0;0;13;1;1;0;661;182;13;18;12;0,6;0,6;0,3;14;0;440;552;79,7;54;401;57;12;21;440;552;79,7;8251;2558;182;214;85;194;224;86,6;55;87;63,2;0;0,3;6;35;10;1;54;552;506;46;11;0;86;15;17;5;2;1;2;379;70;103;161;319;26;22;9;440;2;6;25;13;13;7;5;6;2;4;15;26,7;11;182;60;33;56;67;59;12;0;0;12;18;31;12;0;661;53;158;318;230;32;618;12;21;57,1;13;2;401;2345;1357;57;21;6;7;14;538;440;81,8;54;1;0;0;11;12;2;17;18;7;0;0;0;91;19;16;54,3;0;0;0
Serie A;M;ITA;2021-2022;2022-02-07;24;Salernitana;04/03/03;2;0,4;"
		
			Simone Verdi · 3&rsquor; 
		
			Simone Verdi · 16&rsquor; 
		
	";3;0;Spezia;4-2-3-1;2;1,9;"
		
			 Rey Manaj (P) · 12&rsquor;
		
			 Daniele Verde (P) · 30&rsquor;
		
	";3;0;https://fbref.com/en/matches/106a8f38/Salernitana-Spezia-February-7-2022-Serie-A;Salernitana;Home;990;2;0;0;0;10;5;3;0;619;131;12;21;16;0,4;0,4;0,3;19;4;396;512;77,3;25;335;39;7;13;396;512;77,3;6668;2255;184;213;86,4;166;191;86,9;30;70;42,9;0;0,3;7;18;5;1;25;512;451;61;17;0;124;5;10;5;4;1;0;341;63;108;110;330;18;27;6;396;1;8;12;20;12;8;9;2;1;5;14;35,7;9;131;37;28,2;46;54;31;16;7;0;9;21;33;21;0;619;63;202;295;163;18;562;7;13;53,8;7;0;335;1922;911;39;13;1;11;15;483;396;82;25;3;0;0;13;21;1;10;21;8;0;2;0;87;27;16;62,8;0;0;0
Serie A;M;ITA;2021-2022;2022-02-07;24;Salernitana;04/03/03;2;0,4;"
		
			Simone Verdi · 3&rsquor; 
		
			Simone Verdi · 16&rsquor; 
		
	";3;0;Spezia;4-2-3-1;2;1,9;"
		
			 Rey Manaj (P) · 12&rsquor;
		
			 Daniele Verde (P) · 30&rsquor;
		
	";3;0;https://fbref.com/en/matches/106a8f38/Salernitana-Spezia-February-7-2022-Serie-A;Spezia;Away;990;2;0;2;2;11;0;3;0;517;196;21;12;24;2;0,4;0,2;15;3;299;396;75,5;23;314;28;7;14;299;396;75,5;6326;1950;122;141;86,5;123;151;81,5;51;92;55,4;0;0,2;5;25;4;0;23;396;363;33;9;0;56;13;10;6;1;4;1;251;46;99;152;197;17;13;4;299;1;9;20;9;21;11;8;11;2;6;13;46,2;7;196;73;37,2;60;93;43;24;4;0;20;12;33;23;0;517;61;180;239;133;17;481;7;14;50;9;1;314;1828;926;28;13;2;17;7;372;299;80,4;23;3;0;0;22;12;1;10;12;11;1;0;0;89;16;27;37,2;0;0;0
Serie A;M;ITA;2021-2022;2022-02-12;25;Lazio;04/03/03;3;2,7;"
		
			Ciro Immobile (P) · 13&rsquor; 
		
			Mattia Zaccagni · 53&rsquor; 
		
			Mattia Zaccagni · 63&rsquor; 
		
	";2;0;Bologna;03/05/02;0;0,7;"
		
	";2;0;https://fbref.com/en/matches/0ae1530e/Lazio-Bologna-February-12-2022-Serie-A;Lazio;Home;990;3;2;1;1;11;5;2;0;722;126;14;12;16;2,7;1,9;1,1;18;5;549;634;86,6;32;566;55;12;26;549;634;86,6;9926;2944;261;281;92,9;195;220;88,6;81;109;74,3;2;1,1;8;30;8;1;32;634;587;47;17;1;83;20;13;5;1;4;0;528;35;71;94;500;6;15;10;549;0;7;13;10;14;9;6;5;3;6;21;28,6;15;126;38;30,2;29;55;42;16;3;0;13;12;26;7;0;722;63;224;393;155;30;680;12;26;46,2;13;1;566;2547;1467;55;23;4;7;7;586;549;93,7;32;2;0;0;13;13;0;13;12;9;1;0;0;64;10;10;50;1;1;0
Serie A;M;ITA;2021-2022;2022-02-12;25;Lazio;04/03/03;3;2,7;"
		
			Ciro Immobile (P) · 13&rsquor; 
		
			Mattia Zaccagni · 53&rsquor; 
		
			Mattia Zaccagni · 63&rsquor; 
		
	";2;0;Bologna;03/05/02;0;0,7;"
		
	";2;0;https://fbref.com/en/matches/0ae1530e/Lazio-Bologna-February-12-2022-Serie-A;Bologna;Away;990;0;0;0;0;11;3;2;0;597;185;19;13;14;0,7;0,7;0,7;20;0;422;488;86,5;29;433;32;12;21;422;488;86,5;8233;2658;186;198;93,9;163;179;91,1;68;91;74,7;0;0,7;10;27;12;5;29;488;453;35;13;0;35;21;14;3;0;0;0;373;41;74;137;310;10;10;16;422;2;5;11;13;19;11;11;2;6;12;25;48;13;185;48;25,9;52;81;52;14;4;0;10;13;32;16;1;597;95;241;280;116;18;563;12;21;57,1;15;1;433;1885;1049;32;7;4;14;8;455;422;92,7;29;2;0;0;16;12;2;14;13;11;0;1;0;64;10;10;50;0;1;0
Serie A;M;ITA;2021-2022;2022-02-12;25;Napoli;4-2-3-1;1;1,7;"
		
			Lorenzo Insigne (P) · 7&rsquor; 
		
	";1;0;Internazionale;03/05/02;1;0,5;"
		
			 Edin D_eko · 47&rsquor;
		
	";1;0;https://fbref.com/en/matches/139f09ad/Napoli-Internazionale-February-12-2022-Serie-A;Napoli;Home;990;1;0;1;1;12;3;1;0;610;206;8;12;13;1,7;0,9;0,4;17;2;456;534;85,4;19;398;31;5;11;456;534;85,4;8300;2256;184;199;92,5;219;239;91,6;45;81;55,6;0;0,4;7;17;4;1;19;534;498;36;13;0;72;9;7;4;2;0;0;424;42;68;175;323;12;12;7;456;0;5;15;6;8;6;7;0;1;2;11;18,2;9;206;53;25,7;64;91;51;13;1;0;12;12;20;8;0;610;72;253;307;89;23;576;5;11;45,5;5;0;398;2069;1163;31;12;8;5;7;461;456;98,9;19;1;0;0;7;13;0;7;12;6;1;0;0;67;10;12;45,5;0;0;1
Serie A;M;ITA;2021-2022;2022-02-12;25;Napoli;4-2-3-1;1;1,7;"
		
			Lorenzo Insigne (P) · 7&rsquor; 
		
	";1;0;Internazionale;03/05/02;1;0,5;"
		
			 Edin D_eko · 47&rsquor;
		
	";1;0;https://fbref.com/en/matches/139f09ad/Napoli-Internazionale-February-12-2022-Serie-A;Internazionale;Away;990;1;0;0;0;8;2;1;0;642;135;13;16;10;0,5;0,5;0,3;11;1;485;564;86;37;496;34;6;11;485;564;86;9746;2905;185;204;90,7;226;252;89,7;70;97;72,2;0;0,3;5;27;9;1;37;564;538;26;7;0;54;10;14;2;1;1;0;426;84;54;135;387;17;8;7;485;0;2;11;12;13;11;4;6;3;6;11;54,5;5;135;40;29,6;20;62;53;10;4;0;6;16;29;5;0;642;86;224;314;159;24;617;6;11;54,5;9;0;496;2532;1159;34;20;2;10;6;500;485;97;37;1;0;0;14;7;0;14;16;11;0;1;0;77;12;10;54,5;1;0;1
Serie A;M;ITA;2021-2022;2022-02-12;25;Torino;03/04/03;1;0,7;"
		
			Josip Brekalo · 5&rsquor; 
		
	";2;0;Venezia;4-4-2_;2;0,4;"
		
			 Ridgeciano Haps · 38&rsquor;
		
			 Domen _rnigoj · 46&rsquor;
		
			 David Okereke · 90+8&rsquor;
		
	";3;1;https://fbref.com/en/matches/37d97150/Torino-Venezia-February-12-2022-Serie-A;Torino;Home;990;1;1;0;0;14;2;2;0;636;144;12;12;14;0,7;0,7;0,6;21;1;406;520;78,1;34;416;46;8;13;406;520;78,1;8002;2598;166;186;89,2;163;199;81,9;64;102;62,7;1;0,6;12;33;9;2;34;520;457;63;13;0;155;20;11;8;1;6;0;315;87;118;129;301;22;31;7;406;2;6;11;17;12;5;6;6;0;3;5;60;2;144;34;23,6;46;63;35;14;1;0;13;12;24;23;0;636;52;175;296;211;26;575;8;13;61,5;9;0;416;2311;1215;46;19;5;13;19;472;406;86;34;2;0;0;16;13;2;11;12;5;0;0;0;101;42;41;50,6;0;0;0
Serie A;M;ITA;2021-2022;2022-02-12;25;Torino;03/04/03;1;0,7;"
		
			Josip Brekalo · 5&rsquor; 
		
	";2;0;Venezia;4-4-2_;2;0,4;"
		
			 Ridgeciano Haps · 38&rsquor;
		
			 Domen _rnigoj · 46&rsquor;
		
			 David Okereke · 90+8&rsquor;
		
	";3;1;https://fbref.com/en/matches/37d97150/Torino-Venezia-February-12-2022-Serie-A;Venezia;Away;989;2;2;0;0;6;2;3;1;388;239;23;11;20;0,4;0,4;0,3;9;4;151;258;58,5;22;154;9;2;5;151;258;58,5;3844;2416;48;69;69,6;48;71;67,6;49;95;51,6;2;0,3;5;12;5;1;22;258;201;57;16;0;70;5;5;4;3;1;0;98;33;127;61;130;13;24;5;151;2;10;12;13;23;13;14;7;2;4;13;30,8;9;239;61;25,5;107;83;49;20;3;0;17;11;34;34;0;388;60;144;172;85;11;334;2;5;40;2;0;154;766;297;9;5;0;20;9;241;151;62,7;22;3;1;0;13;14;2;5;11;13;0;0;0;79;41;42;49,4;0;0;0
Serie A;M;ITA;2021-2022;2022-02-13;25;Milan;4-2-3-1;1;1,4;"
		
			Rafael Leão · 8&rsquor; 
		
	";3;0;Sampdoria;4-4-1-1;0;0,2;"
		
	";1;0;https://fbref.com/en/matches/a731be6f/Milan-Sampdoria-February-13-2022-Serie-A;Milan;Home;990;1;1;0;0;15;7;3;0;614;218;19;29;7;1,5;1,5;1,1;26;2;418;510;82;37;417;42;19;30;418;510;82;8284;2606;158;181;87,3;184;206;89,3;70;114;61,4;1;1,1;12;24;9;3;37;510;471;39;14;0;59;12;14;4;2;1;0;338;76;96;166;292;13;16;11;418;2;9;14;5;19;13;6;8;5;7;17;41,2;10;218;71;32,6;36;112;70;7;2;0;5;29;48;8;1;614;62;199;290;168;31;577;19;30;63,3;20;3;417;2060;1072;42;22;8;12;14;496;418;84,3;37;3;0;0;14;13;2;14;29;13;0;0;0;81;19;10;65,5;1;1;0
Serie A;M;ITA;2021-2022;2022-02-13;25;Milan;4-2-3-1;1;1,4;"
		
			Rafael Leão · 8&rsquor; 
		
	";3;0;Sampdoria;4-4-1-1;0;0,2;"
		
	";1;0;https://fbref.com/en/matches/a731be6f/Milan-Sampdoria-February-13-2022-Serie-A;Sampdoria;Away;990;0;0;0;0;4;1;1;0;607;151;24;16;9;0,2;0,2;0,1;5;0;413;507;81,5;25;428;22;9;17;413;507;81,5;7746;2639;197;223;88,3;142;170;83,5;64;98;65,3;0;0,1;2;18;4;0;25;507;465;42;15;0;108;15;6;0;0;0;0;353;50;104;135;319;18;15;12;413;3;7;28;6;24;17;12;10;2;10;30;33,3;20;151;54;35,8;50;81;20;9;3;0;6;16;40;14;0;607;100;261;308;74;6;567;9;17;52,9;10;0;428;1957;901;22;6;1;9;12;488;413;84,6;25;1;0;0;14;14;3;6;16;17;0;0;0;77;10;19;34,5;0;1;0
Serie A;M;ITA;2021-2022;2022-02-13;25;Hellas Verona;03/04/03;4;1;"
		
			Fabio Depaoli · 2&rsquor; 
		
			Antonín Barák · 31&rsquor; 
		
			Gianluca Caprari · 66&rsquor; 
		
			Adrien Tameze · 85&rsquor; 
		
	";3;0;Udinese;03/05/02;0;1,5;"
		
	";1;0;https://fbref.com/en/matches/6e7906d8/Hellas-Verona-Udinese-February-13-2022-Serie-A;Hellas Verona;Home;990;4;3;0;0;6;5;3;0;521;145;13;24;15;1;1;0,8;9;7;271;388;69,8;37;270;28;11;18;271;388;69,8;5160;2102;113;140;80,7;107;139;77;44;89;49,4;3;0,8;5;19;11;1;37;388;348;40;10;0;46;4;9;2;1;0;0;241;60;87;94;239;27;15;2;271;4;9;22;13;13;11;9;3;1;7;19;36,8;12;145;50;34,5;61;58;26;15;4;1;11;24;37;31;0;521;71;213;235;101;20;481;11;18;61,1;14;1;270;1377;719;28;10;2;16;19;325;271;83,4;37;3;0;0;17;8;4;9;24;11;0;0;0;109;15;17;46,9;0;0;0
Serie A;M;ITA;2021-2022;2022-02-13;25;Hellas Verona;03/04/03;4;1;"
		
			Fabio Depaoli · 2&rsquor; 
		
			Antonín Barák · 31&rsquor; 
		
			Gianluca Caprari · 66&rsquor; 
		
			Adrien Tameze · 85&rsquor; 
		
	";3;0;Udinese;03/05/02;0;1,5;"
		
	";1;0;https://fbref.com/en/matches/6e7906d8/Hellas-Verona-Udinese-February-13-2022-Serie-A;Udinese;Away;990;0;0;0;0;21;6;1;0;613;120;23;22;14;1,6;1,6;1;32;0;354;487;72,7;35;358;46;11;19;354;487;72,7;6899;2612;150;187;80,2;148;186;79,6;52;96;54,2;0;1;12;29;13;3;35;487;433;54;18;0;60;9;12;7;0;5;0;329;43;115;166;253;24;21;5;354;2;7;23;11;23;21;8;8;7;4;18;22,2;14;120;56;46,7;37;55;28;14;1;0;13;22;45;5;0;613;44;145;298;201;40;556;11;19;57,9;12;0;358;1782;971;46;16;8;25;6;437;354;81;35;1;0;0;8;17;3;12;22;21;0;0;0;126;17;15;53,1;0;0;0
Serie A;M;ITA;2021-2022;2022-02-13;25;Genoa;4-2-3-1;1;2,2;"
		
			Mattia Destro · 32&rsquor; 
		
	";3;0;Salernitana;4-3-2-1;1;0,8;"
		
			 Federico Bonazzoli · 45+1&rsquor;
		
	";2;0;https://fbref.com/en/matches/e3b8fb0d/Genoa-Salernitana-February-13-2022-Serie-A;Genoa;Home;990;1;1;0;0;16;5;3;0;510;192;25;13;16;2,2;2,2;2;23;2;268;388;69,1;36;270;49;8;15;268;388;69,1;5376;2239;98;124;79;120;156;76,9;42;88;47,7;1;2;10;27;6;1;36;388;346;42;10;0;59;8;21;5;0;3;0;218;60;110;66;256;20;18;8;268;3;9;18;12;25;13;8;14;3;9;24;37,5;15;192;68;35,4;43;113;36;16;2;0;14;13;38;26;0;510;57;157;239;150;26;469;8;15;53,3;10;3;270;1965;1244;49;15;8;13;12;363;268;73,8;36;3;0;0;21;11;4;21;13;13;0;0;0;107;18;43;29,5;0;0;0
Serie A;M;ITA;2021-2022;2022-02-13;25;Genoa;4-2-3-1;1;2,2;"
		
			Mattia Destro · 32&rsquor; 
		
	";3;0;Salernitana;4-3-2-1;1;0,8;"
		
			 Federico Bonazzoli · 45+1&rsquor;
		
	";2;0;https://fbref.com/en/matches/e3b8fb0d/Genoa-Salernitana-February-13-2022-Serie-A;Salernitana;Away;990;1;1;0;0;12;4;2;0;527;125;17;18;12;0,8;0,8;0,6;14;2;277;396;69,9;14;277;25;12;24;277;396;69,9;5915;2755;117;148;79,1;85;120;70,8;64;101;63,4;1;0,6;5;18;2;2;14;396;341;55;21;0;92;9;10;4;1;2;0;171;72;153;126;185;25;14;7;277;1;4;13;14;17;8;11;6;0;5;15;33,3;10;125;42;33,6;48;60;17;12;0;0;12;18;35;22;0;527;77;177;265;110;18;471;12;24;50;15;1;277;1315;724;25;10;2;15;16;371;277;74,7;14;2;0;0;11;20;1;10;18;8;0;0;0;115;43;18;70,5;0;0;0
Serie A;M;ITA;2021-2022;2022-02-13;25;Empoli;4-4-2_;1;0,9;"
		
			Andrea Pinamonti · 38&rsquor; 
		
	";1;0;Cagliari;03/05/02;1;1,1;"
		
			 Leonardo Pavoletti · 84&rsquor;
		
	";2;0;https://fbref.com/en/matches/0fa89a9d/Empoli-Cagliari-February-13-2022-Serie-A;Empoli;Home;990;1;1;0;0;15;6;1;0;505;174;18;25;24;1;1;0,7;17;1;253;369;68,6;21;265;29;4;7;253;369;68,6;5151;1841;101;118;85,6;107;138;77,5;44;99;44,4;1;0,7;8;18;6;1;21;369;317;52;14;0;65;12;12;6;2;3;0;212;46;111;113;201;12;21;3;253;2;6;15;13;18;9;8;9;1;5;14;35,7;9;174;46;26,4;61;81;32;24;9;0;15;25;43;31;0;505;86;211;203;123;19;455;4;7;57,1;4;2;265;1817;1010;29;12;4;15;10;346;253;73,1;21;1;0;0;19;14;2;12;25;9;0;0;0;86;26;33;44,1;0;0;0
Serie A;M;ITA;2021-2022;2022-02-13;25;Empoli;4-4-2_;1;0,9;"
		
			Andrea Pinamonti · 38&rsquor; 
		
	";1;0;Cagliari;03/05/02;1;1,1;"
		
			 Leonardo Pavoletti · 84&rsquor;
		
	";2;0;https://fbref.com/en/matches/0fa89a9d/Empoli-Cagliari-February-13-2022-Serie-A;Cagliari;Away;990;1;0;0;0;17;4;2;0;561;118;13;15;15;1,1;1,1;0,4;28;1;320;444;72,1;19;350;44;9;14;320;444;72,1;7074;2436;113;136;83,1;126;164;76,8;74;126;58,7;0;0,4;13;15;4;2;19;444;393;51;17;0;94;21;23;4;1;1;0;235;62;147;129;241;18;21;8;320;1;7;25;13;13;8;3;8;2;3;7;42,9;4;118;34;28,8;33;51;34;15;4;0;11;15;28;25;0;561;74;197;226;169;24;512;9;14;64,3;9;2;350;1945;938;44;14;5;6;13;418;320;76,6;19;2;0;0;14;17;0;23;15;8;0;0;0;110;33;26;55,9;0;0;0
Serie A;M;ITA;2021-2022;2022-02-13;25;Sassuolo;04/03/03;2;0,9;"
		
			Chris Smalling (OG) · 47&rsquor; 
		
			Hamed Junior Traorè · 73&rsquor; 
		
			Gian Marco Ferrari · 78&rsquor; 
		
	";4;1;Roma;3-4-1-2;2;2,4;"
		
			 Tammy Abraham (P) · 45+1&rsquor;
		
			 Bryan Cristante · 90+4&rsquor;
		
	";2;0;https://fbref.com/en/matches/8add55f1/Sassuolo-Roma-February-13-2022-Serie-A;Sassuolo;Home;977;1;1;0;0;12;3;4;1;579;168;15;14;22;0,9;0,9;0,4;15;0;346;425;81,4;28;378;44;14;28;346;425;81,4;6345;2320;160;177;90,4;133;153;86,9;48;83;57,8;1;0,4;8;26;7;2;28;425;378;47;14;0;93;7;4;4;2;2;0;284;70;71;132;247;11;18;8;346;0;11;10;5;15;10;7;6;2;12;24;50;12;168;60;35,7;56;69;43;22;3;0;19;14;29;24;0;579;82;228;251;134;22;533;14;28;50;15;1;378;1999;1131;44;13;5;28;14;422;346;82;28;4;1;1;12;15;0;4;14;10;0;1;0;91;12;12;50;1;1;1
Serie A;M;ITA;2021-2022;2022-02-13;25;Sassuolo;04/03/03;2;0,9;"
		
			Chris Smalling (OG) · 47&rsquor; 
		
			Hamed Junior Traorè · 73&rsquor; 
		
			Gian Marco Ferrari · 78&rsquor; 
		
	";4;1;Roma;3-4-1-2;2;2,4;"
		
			 Tammy Abraham (P) · 45+1&rsquor;
		
			 Bryan Cristante · 90+4&rsquor;
		
	";2;0;https://fbref.com/en/matches/8add55f1/Sassuolo-Roma-February-13-2022-Serie-A;Roma;Away;990;2;1;1;1;12;7;2;0;611;206;27;12;8;2,4;1,6;1,1;20;3;397;503;78,9;39;354;43;9;24;397;503;78,9;8353;2860;136;160;85;188;220;85,5;69;105;65,7;1;1,1;7;33;7;2;39;503;449;54;11;0;70;10;13;3;1;0;2;324;83;96;121;315;17;30;8;397;1;10;14;19;27;13;14;5;8;13;28;46,4;15;206;65;31,6;59;97;50;8;3;0;5;12;39;6;0;611;63;191;264;176;31;556;9;24;37,5;12;2;354;1858;1020;43;11;5;19;3;492;397;80,7;39;2;0;0;16;11;1;13;12;13;0;0;1;89;12;12;50;1;1;1
Serie A;M;ITA;2021-2022;2022-02-13;25;Atalanta;3-4-1-2;1;2,3;"
		
			Ruslan Malinovskyi · 76&rsquor; 
		
	";2;0;Juventus;04/03/03;1;0,7;"
		
			 Danilo · 90+2&rsquor;
		
	";3;0;https://fbref.com/en/matches/0b0f2610/Atalanta-Juventus-February-13-2022-Serie-A;Atalanta;Home;990;1;1;0;0;21;3;2;0;682;168;13;19;22;2,5;2,5;2,1;35;2;456;551;82,8;39;466;52;5;9;456;551;82,8;8048;2594;212;239;88,7;183;205;89,3;52;87;59,8;1;2,1;17;34;14;1;39;551;505;46;12;2;75;15;9;8;5;2;0;418;62;71;127;374;19;15;5;456;0;4;15;13;13;6;5;4;4;5;14;35,7;9;168;35;20,8;55;81;32;22;2;0;20;19;32;22;0;682;86;221;269;233;35;636;5;9;55,6;6;1;466;2024;1119;52;18;4;9;9;511;456;89,2;39;2;0;0;13;12;0;9;19;6;0;0;0;76;20;23;46,5;1;1;1
